"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): Total","1985Q3",48.24,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 15-24","1985Q3",41.97,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 25-34","1985Q3",51.39,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 35-44","1985Q3",63.35,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 45-54","1985Q3",64.49,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 55-64","1985Q3",46.34,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 65+","1985Q3",16.85,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): Total","1985Q3",61.96,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 15-19","1985Q3",17,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 20-24","1985Q3",68.67,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 25-29","1985Q3",73.81,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 30-34","1985Q3",73.33,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 35-39","1985Q3",78.15,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 40-44","1985Q3",82.18,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 45-49","1985Q3",81.83,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 50-54","1985Q3",77.67,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 55-59","1985Q3",69.3,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 60-64","1985Q3",52.24,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 65+","1985Q3",25.26,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): Total","1985Q3",76.46,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 15-19","1985Q3",17.47,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 20-24","1985Q3",67.55,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 25-29","1985Q3",94.63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 30-34","1985Q3",96.22,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 35-39","1985Q3",96.62,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 40-44","1985Q3",96.9,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 45-49","1985Q3",96.08,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 50-54","1985Q3",94.36,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 55-59","1985Q3",87.91,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 60-64","1985Q3",67.8,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 65+","1985Q3",37.43,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): Total","1985Q3",48.24,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 15-19","1985Q3",16.51,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 20-24","1985Q3",69.85,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 25-29","1985Q3",52.6,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 30-34","1985Q3",50.34,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 35-39","1985Q3",59.66,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 40-44","1985Q3",67.61,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 45-49","1985Q3",67.55,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 50-54","1985Q3",61.31,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 55-59","1985Q3",51.82,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 60-64","1985Q3",39.87,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 65+","1985Q3",16.85,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","1985Q2",62.2,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-64","1985Q2",68.18,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","1985Q2",42.25,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","1985Q2",43.86,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","1985Q2",76.78,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-64","1985Q2",82.21,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","1985Q2",42.28,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","1985Q2",60.09,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","1985Q2",48.39,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-64","1985Q2",54.27,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","1985Q2",42.34,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","1985Q2",31.13,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): Total","1985Q2",62.2,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 15-24","1985Q2",42.25,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 25-54","1985Q2",77.86,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 55-64","1985Q2",62.63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 65+","1985Q2",25.16,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): Total","1985Q2",76.78,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 15-24","1985Q2",42.28,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 25-54","1985Q2",95.85,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 55-64","1985Q2",80.21,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 65+","1985Q2",37.3,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): Total","1985Q2",48.39,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 15-24","1985Q2",42.34,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 25-54","1985Q2",59.83,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 55-64","1985Q2",47.09,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 65+","1985Q2",16.71,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): Total","1985Q2",62.2,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 15-24","1985Q2",42.25,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 25-34","1985Q2",73.07,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 35-44","1985Q2",80.17,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 45-54","1985Q2",80.08,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 55-64","1985Q2",62.63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 65+","1985Q2",25.16,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): Total","1985Q2",76.78,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 15-24","1985Q2",42.28,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 25-34","1985Q2",95.4,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 35-44","1985Q2",96.74,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 45-54","1985Q2",95.22,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 55-64","1985Q2",80.21,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 65+","1985Q2",37.3,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): Total","1985Q2",48.39,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 15-24","1985Q2",42.34,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 25-34","1985Q2",50.48,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 35-44","1985Q2",63.53,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 45-54","1985Q2",65.06,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 55-64","1985Q2",47.09,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 65+","1985Q2",16.71,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): Total","1985Q2",62.2,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 15-19","1985Q2",17.42,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 20-24","1985Q2",69.64,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 25-29","1985Q2",73.23,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 30-34","1985Q2",72.94,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 35-39","1985Q2",78.05,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 40-44","1985Q2",82.6,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 45-49","1985Q2",82.48,,,"Frequency: Monthly",
